Player,Nation,Pos,Squad,Age,Born,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG,xAG,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",Matches,Season,90s,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Tot,Prg,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl,TklW,Tkl,Tkl,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO,Fld,Fld,Def,Def,GCA,GCA90,TO,TO,Fld,Fld,Def,Def,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%,Avg,Avg,Avg,Launch%,Launch%,Avg,Avg,Avg,Opp,Stp,Stp%,#OPA,#OPA/90,Avg,Avg,Avg
Stephen Afrifa,ca CAN,FW,Sporting KC,21,2001,3,1,51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,0.6,8.33,6.67,1.67,0.0,8.33,6.67,1.67,0.0,100.0,100.0,100.0,,93.3,0.0,8.33,6.67,1.67,0.0,8.33,6.67,1.67,0.0,100.0,100.0,100.0,,8.33,6.67,1.67,0.0,8.33,6.67,1.67,0.0,100.0,100.0,100.0,,8.33,6.67,1.67,0.0,8.33,6.67,1.67,0.0,100.0,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,23.3,1.67,1.67,6.67,15.0,5.0,23.3,1.67,33.3,1.67,33.3,10.0,1.67,6.67,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.67,1.67,1.67,1.67,1.67,0.0,1.67,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Agada,ng NGA,FW,Sporting KC,23,1999,14,7,688,7.6,0.39,0.0,0.39,0.39,0.0,0.0,0.13,0.0,0.39,0.38,0.08,0.47,1.32,1.45,6.32,0.39,0.0,0.39,0.39,0.39,0.4,0.08,0.48,0.39,0.47,Matches,2023,7.6,17.0,11.3,4.47,0.53,21.3,12.4,6.32,0.79,79.6,91.5,70.8,66.7,231.1,28.8,17.0,11.3,4.47,0.53,21.3,12.4,6.32,0.79,79.6,91.5,70.8,66.7,17.0,11.3,4.47,0.53,21.3,12.4,6.32,0.79,79.6,91.5,70.8,66.7,17.0,11.3,4.47,0.53,21.3,12.4,6.32,0.79,79.6,91.5,70.8,66.7,0.0,0.04,-0.08,1.18,0.92,0.39,0.0,0.39,3.55,1.05,29.6,3.53,1.05,0.11,0.38,15.4,0.0,0.0,0.0,0.11,0.0,0.01,29.6,0.39,1.32,12.1,16.6,5.39,29.6,0.79,75.0,0.13,12.5,20.3,0.66,1.84,2.24,23.0,0.39,0.13,0.26,0.39,0.13,20.0,0.53,0.79,0.53,0.26,0.66,0.13,0.0,2.76,2.75,0.26,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.13,0.0,0.0,0.0,0.0,1.58,0.79,0.79,0.0,0.26,0.26,0.13,0.0,0.0,2.37,1.05,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovanni Aguilar,us USA,MF,Vancouver W'caps,24,1998,1,0,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,0.1,30.0,10.0,20.0,0.0,50.0,10.0,30.0,10.0,60.0,100.0,66.7,0.0,540.0,220.0,30.0,10.0,20.0,0.0,50.0,10.0,30.0,10.0,60.0,100.0,66.7,0.0,30.0,10.0,20.0,0.0,50.0,10.0,30.0,10.0,60.0,100.0,66.7,0.0,30.0,10.0,20.0,0.0,50.0,10.0,30.0,10.0,60.0,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,60.0,0.0,30.0,30.0,0.0,0.0,60.0,0.0,,0.0,,20.0,0.0,0.0,10.0,30.0,10.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Aguirre,us USA,"MF,FW",LA Galaxy,23,1999,25,3,573,6.4,0.16,0.16,0.31,0.16,0.0,0.0,0.47,0.0,0.27,0.27,0.08,0.34,3.28,5.0,7.81,0.16,0.16,0.31,0.16,0.31,0.27,0.08,0.35,0.27,0.35,Matches,2023,6.4,43.3,25.9,13.3,1.41,51.4,27.5,16.1,2.97,84.2,94.3,82.5,47.4,589.7,179.8,43.3,25.9,13.3,1.41,51.4,27.5,16.1,2.97,84.2,94.3,82.5,47.4,43.3,25.9,13.3,1.41,51.4,27.5,16.1,2.97,84.2,94.3,82.5,47.4,43.3,25.9,13.3,1.41,51.4,27.5,16.1,2.97,84.2,94.3,82.5,47.4,0.16,0.11,0.08,1.56,3.44,0.47,0.16,0.16,2.19,0.78,35.7,2.2,0.79,0.07,0.2,15.0,0.0,0.0,0.0,0.12,-0.11,-0.11,63.8,1.88,10.0,29.4,24.5,4.22,63.8,0.78,27.8,1.56,55.6,39.7,1.09,2.19,1.09,49.4,1.25,0.78,0.31,1.25,0.78,62.5,0.47,1.56,1.25,0.94,2.19,0.94,0.0,4.22,4.25,0.16,0.16,0.47,0.16,0.0,0.0,0.47,0.47,0.16,0.16,0.47,0.16,0.0,0.0,0.0,0.94,2.34,0.0,2.66,0.94,0.31,0.16,0.16,0.0,4.84,0.78,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Agyemang,us USA,FW,Charlotte,22,2000,12,1,191,2.1,0.48,0.0,0.48,0.48,0.0,0.0,1.43,0.0,0.19,0.19,0.05,0.24,1.9,0.95,11.0,0.47,0.0,0.47,0.47,0.47,0.21,0.03,0.24,0.21,0.24,Matches,2023,2.1,11.9,8.57,2.38,0.0,17.1,10.0,2.86,0.48,69.4,85.7,83.3,0.0,131.4,8.1,11.9,8.57,2.38,0.0,17.1,10.0,2.86,0.48,69.4,85.7,83.3,0.0,11.9,8.57,2.38,0.0,17.1,10.0,2.86,0.48,69.4,85.7,83.3,0.0,11.9,8.57,2.38,0.0,17.1,10.0,2.86,0.48,69.4,85.7,83.3,0.0,0.0,0.0,-0.05,0.48,0.0,0.48,0.0,0.48,3.33,0.95,28.6,3.3,0.94,0.14,0.5,13.1,0.0,0.0,0.0,0.06,0.29,0.29,36.7,1.9,2.86,13.8,20.5,6.19,36.7,1.43,50.0,1.43,50.0,22.4,2.38,7.62,1.43,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.95,0.95,0.0,0.0,1.43,0.0,2.38,2.36,1.43,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.48,0.0,0.0,0.0,0.0,6.19,1.9,0.48,0.0,0.0,0.0,0.0,0.0,0.0,2.86,4.29,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali Ahmed,ca CAN,"MF,DF",Vancouver W'caps,22,2000,22,12,1126,12.5,0.16,0.08,0.24,0.16,0.0,0.0,0.16,0.0,0.22,0.22,0.1,0.31,4.24,5.68,8.4,0.16,0.08,0.24,0.16,0.24,0.22,0.09,0.31,0.22,0.31,Matches,2023,12.5,37.2,19.4,14.2,2.72,43.1,21.0,15.8,3.84,86.3,92.4,90.4,70.8,587.6,146.7,37.2,19.4,14.2,2.72,43.1,21.0,15.8,3.84,86.3,92.4,90.4,70.8,37.2,19.4,14.2,2.72,43.1,21.0,15.8,3.84,86.3,92.4,90.4,70.8,37.2,19.4,14.2,2.72,43.1,21.0,15.8,3.84,86.3,92.4,90.4,70.8,0.08,0.14,-0.02,1.04,3.12,2.08,0.56,0.16,1.2,0.72,60.0,1.2,0.72,0.13,0.22,15.2,0.0,0.0,0.0,0.18,-0.06,-0.06,55.9,0.88,7.6,27.3,22.0,2.96,55.9,1.92,52.2,1.12,30.4,39.0,0.72,2.24,1.6,38.8,2.96,1.2,2.16,2.96,1.2,60.0,0.8,1.04,0.88,1.44,4.4,0.08,0.0,3.92,3.92,0.24,0.0,0.56,0.0,0.08,0.08,0.32,0.32,0.24,0.0,0.56,0.0,0.08,0.08,0.0,1.36,3.2,0.0,1.84,1.44,2.16,0.0,0.0,0.0,7.84,0.48,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Akapo,gq EQG,DF,SJ Earthquakes,29,1993,28,25,2146,23.8,0.08,0.13,0.21,0.08,0.0,0.0,0.13,0.0,0.05,0.05,0.07,0.12,2.98,4.16,5.17,0.08,0.13,0.21,0.08,0.21,0.05,0.07,0.12,0.05,0.12,Matches,2023,23.8,41.6,22.2,15.7,2.77,54.6,25.0,20.3,4.83,76.3,88.6,77.1,57.4,660.2,263.9,41.6,22.2,15.7,2.77,54.6,25.0,20.3,4.83,76.3,88.6,77.1,57.4,41.6,22.2,15.7,2.77,54.6,25.0,20.3,4.83,76.3,88.6,77.1,57.4,41.6,22.2,15.7,2.77,54.6,25.0,20.3,4.83,76.3,88.6,77.1,57.4,0.13,0.08,0.05,0.5,2.61,0.76,0.25,0.08,1.13,0.13,11.1,1.13,0.13,0.07,0.67,17.2,0.0,0.0,0.0,0.05,0.03,0.03,69.5,4.75,21.1,28.9,20.3,2.39,69.5,1.47,46.7,1.3,41.3,34.9,0.63,1.85,0.71,37.6,2.56,1.26,1.55,2.56,1.26,53.6,1.09,1.34,1.05,1.76,4.33,3.32,0.04,1.89,1.89,0.13,0.0,0.08,0.0,0.04,0.04,0.25,0.25,0.13,0.0,0.08,0.0,0.04,0.04,0.0,1.26,1.47,0.08,2.02,1.76,1.55,0.0,0.0,0.0,6.51,2.06,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matai Akinmboni,us USA,DF,D.C. United,16,2006,3,2,182,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2023,2.0,45.0,13.5,26.5,5.0,53.5,14.0,29.5,7.5,84.1,96.4,89.8,66.7,894.0,334.0,45.0,13.5,26.5,5.0,53.5,14.0,29.5,7.5,84.1,96.4,89.8,66.7,45.0,13.5,26.5,5.0,53.5,14.0,29.5,7.5,84.1,96.4,89.8,66.7,45.0,13.5,26.5,5.0,53.5,14.0,29.5,7.5,84.1,96.4,89.8,66.7,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,,8.0,0.0,0.0,0.0,0.1,-0.05,-0.05,58.5,6.5,33.0,22.0,3.5,0.5,58.5,0.0,,0.0,,38.5,0.0,0.0,0.0,41.0,0.5,0.5,0.5,0.5,0.5,100.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.5,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,4.0,1.5,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayo Akinola,ca CAN,FW,Toronto FC,23,2000,14,4,558,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.05,0.21,0.97,1.29,6.45,0.0,0.0,0.0,0.0,0.0,0.17,0.05,0.21,0.17,0.21,Matches,2023,6.2,20.2,12.3,5.32,0.65,24.2,14.0,5.97,0.81,83.3,87.4,89.2,80.0,261.8,35.8,20.2,12.3,5.32,0.65,24.2,14.0,5.97,0.81,83.3,87.4,89.2,80.0,20.2,12.3,5.32,0.65,24.2,14.0,5.97,0.81,83.3,87.4,89.2,80.0,20.2,12.3,5.32,0.65,24.2,14.0,5.97,0.81,83.3,87.4,89.2,80.0,0.0,0.06,-0.05,0.65,0.16,0.65,0.32,0.0,1.77,0.48,27.3,1.77,0.48,0.0,0.0,17.3,0.0,0.0,0.0,0.1,-0.16,-0.16,33.4,0.48,2.1,13.9,17.7,2.42,33.4,0.32,28.6,0.48,42.9,19.2,0.48,3.23,1.94,26.6,0.16,0.0,0.16,0.16,0.0,0.0,0.32,0.81,0.81,0.0,0.16,0.48,0.0,2.1,2.1,0.32,0.0,0.32,0.0,0.0,0.0,0.32,0.32,0.32,0.0,0.32,0.0,0.0,0.0,0.0,1.45,0.48,1.29,0.81,0.0,0.16,0.0,0.0,0.0,2.1,0.81,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayo Akinola,ca CAN,"FW,MF",SJ Earthquakes,23,2000,7,0,55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,0.0,1.67,5.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2023,0.6,20.0,13.3,6.67,0.0,23.3,15.0,6.67,0.0,85.7,88.9,100.0,,256.7,15.0,20.0,13.3,6.67,0.0,23.3,15.0,6.67,0.0,85.7,88.9,100.0,,20.0,13.3,6.67,0.0,23.3,15.0,6.67,0.0,85.7,88.9,100.0,,20.0,13.3,6.67,0.0,23.3,15.0,6.67,0.0,85.7,88.9,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,1.64,0.0,0.0,,17.5,0.0,0.0,0.0,0.07,-0.17,-0.17,46.7,6.67,13.3,15.0,18.3,3.33,46.7,0.0,,0.0,,20.0,0.0,6.67,0.0,25.0,5.0,1.67,1.67,5.0,1.67,100.0,0.0,3.33,1.67,0.0,5.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.67,0.0,0.0,0.0,1.67,0.0,0.0,0.0,3.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joey Akpunonu,us USA,DF,FC Cincinnati,21,2001,1,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,0.1,30.0,20.0,10.0,0.0,30.0,20.0,10.0,0.0,100.0,100.0,100.0,,450.0,240.0,30.0,20.0,10.0,0.0,30.0,20.0,10.0,0.0,100.0,100.0,100.0,,30.0,20.0,10.0,0.0,30.0,20.0,10.0,0.0,100.0,100.0,100.0,,30.0,20.0,10.0,0.0,30.0,20.0,10.0,0.0,100.0,100.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,40.0,0.0,30.0,10.0,0.0,0.0,40.0,0.0,,0.0,,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordi Alba,es ESP,DF,Inter Miami,33,1989,7,5,439,4.9,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.12,0.12,0.2,0.33,2.65,6.53,10.0,0.21,0.0,0.21,0.21,0.21,0.12,0.21,0.33,0.12,0.33,Matches,2023,4.9,55.5,27.3,23.5,3.88,69.8,29.8,29.2,6.73,79.5,91.8,80.4,57.6,916.9,282.0,55.5,27.3,23.5,3.88,69.8,29.8,29.2,6.73,79.5,91.8,80.4,57.6,55.5,27.3,23.5,3.88,69.8,29.8,29.2,6.73,79.5,91.8,80.4,57.6,55.5,27.3,23.5,3.88,69.8,29.8,29.2,6.73,79.5,91.8,80.4,57.6,0.0,0.16,-0.2,1.02,4.9,1.63,0.2,0.2,0.2,0.2,100.0,0.21,0.21,1.0,1.0,12.5,0.0,0.0,0.0,0.58,0.08,0.08,78.0,3.47,17.1,33.7,27.6,1.84,78.0,0.41,40.0,0.41,40.0,47.3,0.41,0.61,0.41,56.9,1.84,0.82,1.02,1.84,0.82,57.1,0.61,0.41,0.41,0.2,2.04,1.84,0.0,1.43,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.82,0.0,2.86,0.2,1.02,0.0,0.0,0.0,4.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Alfaro,us USA,DF,NYCFC,29,1993,6,4,376,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.02,1.43,5.48,1.19,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,2023,4.2,42.6,21.2,18.8,1.67,52.4,24.0,22.4,4.05,81.4,88.1,84.0,41.2,676.9,267.6,42.6,21.2,18.8,1.67,52.4,24.0,22.4,4.05,81.4,88.1,84.0,41.2,42.6,21.2,18.8,1.67,52.4,24.0,22.4,4.05,81.4,88.1,84.0,41.2,42.6,21.2,18.8,1.67,52.4,24.0,22.4,4.05,81.4,88.1,84.0,41.2,0.0,0.02,0.0,0.24,4.29,0.24,0.24,0.0,0.24,0.0,0.0,0.24,0.0,0.0,,11.9,0.0,0.0,0.0,0.03,0.0,0.0,59.8,3.33,17.9,37.9,4.29,0.95,59.8,0.0,,0.0,,31.4,0.0,0.0,0.0,41.4,0.95,0.48,0.24,0.95,0.48,33.3,0.95,0.95,0.24,0.95,1.9,2.86,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.71,0.95,0.24,0.0,0.24,0.0,3.81,0.71,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Alfaro,us USA,DF,LA Galaxy,29,1993,6,4,382,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,1.67,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,4.2,47.9,21.0,23.3,2.62,55.5,23.1,25.5,5.48,86.3,90.7,91.6,47.8,800.2,324.5,47.9,21.0,23.3,2.62,55.5,23.1,25.5,5.48,86.3,90.7,91.6,47.8,47.9,21.0,23.3,2.62,55.5,23.1,25.5,5.48,86.3,90.7,91.6,47.8,47.9,21.0,23.3,2.62,55.5,23.1,25.5,5.48,86.3,90.7,91.6,47.8,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,65.2,13.6,40.2,25.0,0.24,0.0,65.2,0.0,,0.0,,39.3,0.0,0.48,0.0,40.7,0.95,0.48,0.71,0.95,0.48,33.3,0.95,1.9,0.24,1.19,2.14,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.24,0.0,0.0,1.19,0.71,0.0,0.0,0.0,4.76,0.95,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noah Allen,gr GRE,DF,Inter Miami,18,2004,19,14,1254,13.9,0.07,0.14,0.22,0.07,0.0,0.0,0.22,0.0,0.06,0.06,0.04,0.09,2.23,3.38,4.82,0.07,0.14,0.22,0.07,0.22,0.05,0.04,0.09,0.05,0.09,Matches,2023,13.9,50.4,24.6,22.4,2.73,59.8,26.3,26.0,4.96,84.2,93.4,86.4,55.1,831.7,216.9,50.4,24.6,22.4,2.73,59.8,26.3,26.0,4.96,84.2,93.4,86.4,55.1,50.4,24.6,22.4,2.73,59.8,26.3,26.0,4.96,84.2,93.4,86.4,55.1,50.4,24.6,22.4,2.73,59.8,26.3,26.0,4.96,84.2,93.4,86.4,55.1,0.14,0.07,0.1,0.5,2.3,0.65,0.14,0.07,0.65,0.29,44.4,0.65,0.29,0.11,0.25,21.4,0.07,0.0,0.0,0.09,0.01,0.01,68.7,3.17,21.4,32.8,14.8,1.01,68.7,0.5,53.8,0.22,23.1,40.3,0.43,0.94,0.5,44.6,2.52,1.37,1.15,2.52,1.37,59.4,0.94,0.94,0.79,1.01,3.53,2.37,0.0,1.37,1.36,0.07,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.22,0.22,1.94,1.01,1.15,0.0,0.0,0.0,5.47,0.5,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasmus Alm,se SWE,"MF,FW",St. Louis,27,1995,21,13,1096,12.2,0.25,0.16,0.41,0.25,0.0,0.0,0.33,0.0,0.14,0.14,0.26,0.4,1.64,2.05,6.64,0.25,0.16,0.41,0.25,0.41,0.14,0.26,0.41,0.14,0.41,Matches,2023,12.2,14.7,8.03,4.43,1.48,24.9,10.7,8.03,3.36,58.9,74.8,55.1,43.9,227.6,76.0,14.7,8.03,4.43,1.48,24.9,10.7,8.03,3.36,58.9,74.8,55.1,43.9,14.7,8.03,4.43,1.48,24.9,10.7,8.03,3.36,58.9,74.8,55.1,43.9,14.7,8.03,4.43,1.48,24.9,10.7,8.03,3.36,58.9,74.8,55.1,43.9,0.16,0.16,-0.1,1.48,1.07,0.98,0.49,0.25,1.07,0.66,61.5,1.07,0.66,0.23,0.38,15.5,0.0,0.0,0.0,0.13,0.11,0.11,34.0,0.49,4.34,11.6,18.8,2.7,34.0,0.57,38.9,0.74,50.0,17.3,0.49,1.39,0.49,21.6,1.56,0.74,0.98,1.56,0.74,37.5,1.23,1.64,1.64,0.41,1.97,0.49,0.0,2.95,2.96,0.08,0.0,0.25,0.08,0.0,0.0,0.49,0.49,0.08,0.0,0.25,0.08,0.0,0.0,0.0,2.46,0.9,0.25,2.7,0.41,0.98,0.0,0.0,0.0,4.34,1.23,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thiago Almada,ar ARG,MF,Atlanta Utd,21,2001,31,31,2728,30.3,0.36,0.53,0.89,0.3,0.07,0.1,0.2,0.03,0.31,0.24,0.44,0.67,4.32,9.6,5.61,0.36,0.53,0.89,0.3,0.82,0.31,0.43,0.75,0.24,0.67,Matches,2023,30.3,51.5,24.5,16.8,8.18,64.4,27.1,20.7,12.3,79.9,90.4,81.2,66.5,948.9,263.9,51.5,24.5,16.8,8.18,64.4,27.1,20.7,12.3,79.9,90.4,81.2,66.5,51.5,24.5,16.8,8.18,64.4,27.1,20.7,12.3,79.9,90.4,81.2,66.5,51.5,24.5,16.8,8.18,64.4,27.1,20.7,12.3,79.9,90.4,81.2,66.5,0.53,0.36,0.09,3.07,6.63,3.0,0.23,0.36,3.5,1.35,38.7,3.5,1.35,0.08,0.22,23.5,0.63,0.07,0.1,0.07,0.05,0.06,75.7,0.26,7.43,38.1,31.6,2.51,75.6,3.14,54.0,2.08,35.8,53.8,0.86,2.31,2.08,61.3,0.79,0.3,0.46,0.79,0.3,28.1,0.76,0.36,0.33,0.3,1.09,0.03,0.07,6.83,6.83,0.69,0.07,0.33,0.07,0.07,0.0,1.09,1.09,0.69,0.07,0.33,0.07,0.07,0.0,0.03,0.76,1.85,0.0,4.03,0.3,0.46,0.0,0.0,0.0,5.18,0.07,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
